779
  1.18561827059802168e-02  1.04532585411864464e+17
  1.23676243332564093e-02  1.04101153861274464e+17
  1.30654483712616745e-02  1.03206115957114480e+17
  1.35888163997656235e-02  1.02351000657388944e+17
  1.39377284187682561e-02  1.01936031465500224e+17
  1.42866404377708887e-02  1.01529444805088144e+17
  1.46355524567735214e-02  1.01131196144329344e+17
  1.51081319170074183e-02  1.00741038953458016e+17
  1.57043788184725794e-02  1.00091803131168192e+17
  1.64509810331810932e-02  9.94627696495187360e+16
  1.73479385611329529e-02  9.85497853115462560e+16
  1.81550836682057432e-02  9.76747183011025920e+16
  1.88724163543994572e-02  9.69998726982837760e+16
  1.95897490405931712e-02  9.63455772678412800e+16
  2.03070817267868853e-02  9.57104859105505760e+16
  2.11625828977256084e-02  9.50934457684354880e+16
  2.21562525534093405e-02  9.42662313763168960e+16
  2.29015047951721361e-02  9.34686940787759680e+16
  2.33983396230140021e-02  9.30794981244763840e+16
  2.38951744508558717e-02  9.26969488679561760e+16
  2.43920092786977377e-02  9.23210018429738240e+16
  2.50109705545813674e-02  9.19517685865426240e+16
  2.57520582785067606e-02  9.14132990261279520e+16
  2.64931460024321469e-02  9.08884126814159680e+16
  2.72342337263575332e-02  9.03756969603368480e+16
  2.80045239651759495e-02  8.98734087344215520e+16
  2.88040167188873888e-02  8.93441422441283680e+16
  3.00032558494545479e-02  8.88249690528611360e+16
  3.13170958479087186e-02  8.78214300877286880e+16
  3.23457903373941813e-02  8.71979887826804160e+16
  3.33744848268796510e-02  8.65907028401799680e+16
  3.41460056939937445e-02  8.59988168455264640e+16
  3.46603529387364828e-02  8.57083720764990720e+16
  3.55446642416327452e-02  8.54214238973495840e+16
  3.67989396026825386e-02  8.47361288057914560e+16
  3.80527080175746546e-02  8.40694262062169920e+16
  3.89926541191254750e-02  8.34211269249682720e+16
  3.96192848534926978e-02  8.31033895635156000e+16
  4.06702013522643180e-02  8.27900213034803040e+16
  4.18154576861121327e-02  8.20806583281548160e+16
  4.24842670023193869e-02  8.16968407262719680e+16
  4.29541908342860601e-02  8.14536566158273440e+16
  4.32698164697596574e-02  8.12608641244273600e+16
  4.34835283046684437e-02  8.11627397955206240e+16
  4.36438121808500334e-02  8.10649857618533600e+16
  4.37239541189408318e-02  8.10162465327254560e+16
  4.37640250879862414e-02  8.09919111753370560e+16
  4.37840605725089427e-02  8.09797520373673760e+16
  4.37974175621907505e-02  8.09736746006052640e+16
  4.38183988902725793e-02  8.09675985841392480e+16
  4.38470045567544292e-02  8.09545908069312160e+16
  4.38899130564771936e-02  8.09415895307332320e+16
  4.39757300559227085e-02  8.09156064489086880e+16
  4.41473640548137800e-02  8.08637179548768800e+16
  4.44906320525959090e-02  8.07602498759266560e+16
  4.51771680481601601e-02  8.05545352767072480e+16
  4.62451129301490044e-02  8.01478827226333280e+16
  4.74656213667077193e-02  7.96151964252170720e+16
  4.92963840215457916e-02  7.90926757241709760e+16
  5.17374008946632144e-02  7.80769471505628800e+16
  5.35915181555078890e-02  7.71092185970181920e+16
  5.48587358040797668e-02  7.66205471319128640e+16
  5.57695484889908083e-02  7.61408377717567520e+16
